,Gender,Married,Age,Graduated,Profession,WorkExperience,SpendingScore,FamilySize,Category
128,0.0,1.0,0.14084507042253525,1.0,0.2222222222222222,0.0,1.0,0.125,0.7142857142857142
129,1.0,0.0,0.23943661971830987,1.0,0.3333333333333333,0.5714285714285714,1.0,0.5,0.7142857142857142
130,1.0,1.0,0.295774647887324,1.0,0.4444444444444444,0.6428571428571428,0.5,0.5,0.14285714285714285
131,0.0,1.0,0.7183098591549296,1.0,0.7777777777777777,0.0,0.5,0.125,0.7142857142857142
132,1.0,0.0,0.0,0.0,0.5555555555555556,0.42857142857142855,1.0,0.375,0.42857142857142855
133,1.0,1.0,0.3943661971830986,1.0,0.0,0.07142857142857142,1.0,0.0,0.7142857142857142
134,0.0,1.0,0.45070422535211274,1.0,0.2222222222222222,0.07142857142857142,0.5,0.125,0.42857142857142855
135,1.0,0.0,0.16901408450704225,0.0,0.4444444444444444,0.3571428571428571,1.0,0.5,0.7142857142857142
136,0.0,0.0,0.323943661971831,0.0,0.0,0.07142857142857142,1.0,0.125,0.7142857142857142
137,0.0,0.0,0.295774647887324,1.0,0.0,0.21428571428571427,1.0,0.375,0.7142857142857142
138,0.0,0.0,0.15492957746478875,0.0,0.8888888888888888,0.5714285714285714,1.0,0.375,0.7142857142857142
139,0.0,1.0,0.2676056338028169,1.0,0.0,0.2857142857142857,1.0,0.375,0.5714285714285714
140,0.0,1.0,0.295774647887324,1.0,0.2222222222222222,0.0,0.0,0.125,0.7142857142857142
141,0.0,1.0,0.4225352112676056,1.0,0.0,0.0,0.0,0.5,0.8571428571428571
142,0.0,0.0,0.1971830985915493,1.0,0.1111111111111111,0.0,1.0,0.25,0.7142857142857142
143,1.0,1.0,0.8450704225352114,0.0,0.7777777777777777,0.07142857142857142,1.0,0.125,0.7142857142857142
144,0.0,1.0,0.352112676056338,0.0,0.2222222222222222,0.0,0.0,0.5,0.42857142857142855
145,1.0,0.0,0.15492957746478875,0.0,0.8888888888888888,0.5714285714285714,1.0,0.5,0.7142857142857142
146,0.0,1.0,0.14084507042253525,0.0,0.2222222222222222,0.6428571428571428,0.0,0.125,0.42857142857142855
147,1.0,1.0,0.8732394366197184,1.0,0.7777777777777777,0.07142857142857142,1.0,0.0,0.7142857142857142
148,0.0,0.0,0.14084507042253525,1.0,0.5555555555555556,0.5,1.0,0.375,0.7142857142857142
149,1.0,1.0,0.7464788732394366,1.0,0.0,0.42857142857142855,0.0,0.25,0.7142857142857142
150,1.0,1.0,0.6901408450704226,0.0,0.7777777777777777,0.0,0.5,1.0,0.42857142857142855
151,0.0,0.0,0.11267605633802819,0.0,0.2222222222222222,0.0,1.0,0.0,0.14285714285714285
152,0.0,1.0,0.4084507042253521,1.0,0.2222222222222222,0.0,0.0,0.125,0.7142857142857142
153,0.0,1.0,0.352112676056338,1.0,0.0,0.14285714285714285,0.0,0.125,0.7142857142857142
154,0.0,0.0,0.1267605633802817,1.0,0.5555555555555556,0.0,1.0,0.375,0.7142857142857142
155,0.0,1.0,0.3802816901408451,1.0,0.8888888888888888,0.5714285714285714,1.0,0.375,0.7142857142857142
156,1.0,1.0,0.8169014084507044,0.0,0.4444444444444444,0.07142857142857142,1.0,0.0,0.7142857142857142
157,0.0,1.0,0.352112676056338,1.0,0.0,0.21428571428571427,0.0,0.375,0.7142857142857142
158,0.0,1.0,0.8450704225352114,1.0,0.7777777777777777,0.07142857142857142,0.5,0.125,0.7142857142857142
159,1.0,1.0,0.23943661971830987,1.0,0.0,0.21428571428571427,0.0,0.25,0.7142857142857142
160,0.0,0.0,0.43661971830985913,1.0,0.0,0.07142857142857142,1.0,0.0,0.7142857142857142
161,0.0,0.0,0.09859154929577468,1.0,0.5555555555555556,0.07142857142857142,1.0,0.5,0.7142857142857142
162,1.0,1.0,0.2676056338028169,0.0,0.4444444444444444,0.0,0.0,0.5,0.7142857142857142
163,0.0,0.0,0.1971830985915493,0.0,0.5555555555555556,0.07142857142857142,1.0,0.5,1.0
164,1.0,1.0,0.5915492957746479,1.0,0.1111111111111111,0.0,0.0,0.125,0.7142857142857142
165,0.0,1.0,0.3802816901408451,1.0,0.0,0.3571428571428571,0.0,0.25,0.7142857142857142
166,0.0,1.0,0.43661971830985913,1.0,0.6666666666666666,0.6428571428571428,0.0,0.25,0.7142857142857142
167,1.0,0.0,0.1971830985915493,1.0,0.0,0.0,1.0,0.5,0.7142857142857142
168,0.0,1.0,0.3098591549295775,1.0,0.0,0.0,1.0,0.25,0.2857142857142857
169,1.0,1.0,0.5774647887323944,0.0,0.0,0.14285714285714285,0.0,0.125,0.42857142857142855
170,1.0,1.0,0.4225352112676056,1.0,0.0,0.21428571428571427,1.0,0.5,0.7142857142857142
171,1.0,1.0,0.9014084507042254,1.0,0.4444444444444444,0.0,0.5,0.125,0.7142857142857142
172,0.0,1.0,0.7323943661971831,1.0,0.7777777777777777,0.0,1.0,0.125,0.7142857142857142
173,1.0,0.0,0.1830985915492958,1.0,0.0,0.3571428571428571,1.0,0.125,0.7142857142857142
174,0.0,1.0,0.7605633802816901,1.0,0.7777777777777777,0.0,0.5,0.125,0.7142857142857142
175,1.0,1.0,0.45070422535211274,1.0,0.0,0.21428571428571427,0.0,0.375,0.7142857142857142
176,0.0,0.0,0.07042253521126762,0.0,0.2222222222222222,0.7857142857142857,1.0,0.0,0.2857142857142857
177,0.0,0.0,0.02816901408450706,0.0,0.5555555555555556,0.14285714285714285,1.0,0.625,0.7142857142857142
178,0.0,0.0,0.05633802816901412,0.0,0.5555555555555556,0.2857142857142857,1.0,0.25,0.7142857142857142
179,0.0,0.0,0.1830985915492958,1.0,0.2222222222222222,0.5714285714285714,1.0,0.0,0.7142857142857142
180,0.0,1.0,0.2535211267605634,1.0,0.0,0.5,0.0,0.125,0.7142857142857142
181,1.0,1.0,0.47887323943661975,0.0,0.3333333333333333,0.07142857142857142,0.0,0.5,0.42857142857142855
182,0.0,0.0,0.15492957746478875,1.0,0.0,0.07142857142857142,1.0,0.0,0.42857142857142855
183,1.0,1.0,0.3098591549295775,1.0,0.0,0.2857142857142857,0.0,0.375,0.7142857142857142
184,0.0,0.0,0.3098591549295775,1.0,0.0,0.07142857142857142,1.0,0.0,0.7142857142857142
185,1.0,1.0,0.2816901408450705,1.0,0.0,0.07142857142857142,1.0,0.125,0.7142857142857142
186,0.0,1.0,0.9436619718309859,0.0,0.7777777777777777,0.07142857142857142,1.0,0.125,1.0
187,0.0,0.0,0.04225352112676056,0.0,0.1111111111111111,0.07142857142857142,1.0,0.25,0.8571428571428571
188,0.0,1.0,0.323943661971831,0.0,0.2222222222222222,0.2857142857142857,0.0,0.125,0.7142857142857142
189,1.0,1.0,0.3098591549295775,1.0,0.0,0.0,1.0,0.125,0.7142857142857142
190,1.0,1.0,0.49295774647887325,1.0,0.0,0.07142857142857142,0.0,0.25,0.7142857142857142
191,0.0,1.0,0.3380281690140845,1.0,0.0,0.3571428571428571,1.0,0.125,0.7142857142857142
192,1.0,1.0,0.3380281690140845,0.0,0.4444444444444444,0.5714285714285714,1.0,0.125,0.7142857142857142
193,1.0,1.0,0.4225352112676056,1.0,0.0,0.07142857142857142,0.0,0.375,0.8571428571428571
194,1.0,1.0,0.5774647887323944,1.0,0.0,0.5,1.0,0.125,0.7142857142857142
195,1.0,1.0,0.323943661971831,1.0,0.4444444444444444,0.07142857142857142,0.0,0.25,0.7142857142857142
196,0.0,1.0,0.1830985915492958,1.0,0.0,0.0,0.0,0.125,0.7142857142857142
197,0.0,1.0,0.43661971830985913,1.0,0.0,0.07142857142857142,0.5,0.5,0.7142857142857142
198,1.0,1.0,0.6901408450704226,1.0,0.4444444444444444,0.07142857142857142,1.0,0.125,0.7142857142857142
199,1.0,1.0,0.23943661971830987,0.0,0.0,0.2857142857142857,0.0,0.125,0.7142857142857142
200,0.0,0.0,0.11267605633802819,1.0,0.5555555555555556,0.0,1.0,0.25,0.7142857142857142
201,1.0,0.5,0.014084507042253558,0.0,0.5555555555555556,0.6428571428571428,1.0,0.25,0.2857142857142857
202,0.0,1.0,0.09859154929577468,0.0,0.2222222222222222,0.42857142857142855,0.0,0.875,0.42857142857142855
203,0.0,1.0,0.295774647887324,1.0,0.5555555555555556,0.2857142857142857,1.0,0.125,0.7142857142857142
204,1.0,1.0,0.6338028169014085,1.0,0.3333333333333333,0.0,1.0,0.125,0.7142857142857142
205,1.0,0.0,0.07042253521126762,0.0,0.5555555555555556,0.5714285714285714,1.0,0.25,0.7142857142857142
206,0.0,0.0,0.07042253521126762,0.0,0.5555555555555556,0.0,1.0,0.25,0.2857142857142857
207,0.0,1.0,0.49295774647887325,1.0,0.0,0.14285714285714285,1.0,0.0,0.7142857142857142
208,1.0,0.0,0.2112676056338028,1.0,0.1111111111111111,0.0,1.0,0.125,0.7142857142857142
209,0.0,1.0,0.45070422535211274,0.0,0.2222222222222222,0.07142857142857142,0.0,0.375,0.14285714285714285
210,0.0,1.0,0.7183098591549296,1.0,0.2222222222222222,0.0,1.0,0.125,0.42857142857142855
211,1.0,0.0,0.2676056338028169,1.0,0.0,0.14285714285714285,1.0,0.0,0.7142857142857142
212,0.0,0.0,0.02816901408450706,0.0,0.8888888888888888,0.21428571428571427,1.0,0.375,0.8571428571428571
213,0.0,0.5,0.9436619718309859,0.0,0.7777777777777777,0.0,0.5,0.0,0.2857142857142857
214,0.0,1.0,0.43661971830985913,1.0,0.1111111111111111,0.07142857142857142,0.0,0.375,0.7142857142857142
215,1.0,0.0,0.0,0.0,0.5555555555555556,0.0,1.0,0.25,0.2857142857142857
216,0.0,1.0,0.47887323943661975,1.0,0.1111111111111111,0.0,0.0,0.125,0.7142857142857142
217,1.0,1.0,0.09859154929577468,0.0,0.1111111111111111,0.07142857142857142,0.0,0.125,0.42857142857142855
218,1.0,1.0,0.5352112676056339,0.0,0.4444444444444444,0.07142857142857142,0.5,0.125,0.7142857142857142
219,1.0,0.0,0.619718309859155,1.0,1.0,0.0,1.0,0.0,0.7142857142857142
220,0.0,0.0,0.23943661971830987,0.5,0.0,0.0,1.0,0.25,0.7142857142857142
221,1.0,1.0,0.14084507042253525,1.0,0.2222222222222222,0.0,0.0,0.125,0.7142857142857142
222,0.0,0.0,0.14084507042253525,1.0,0.0,0.5,1.0,0.25,0.7142857142857142
223,1.0,0.0,0.02816901408450706,0.0,0.5555555555555556,0.0,1.0,0.5,0.8571428571428571
224,0.0,0.0,0.1267605633802817,0.0,0.6666666666666666,0.5714285714285714,1.0,0.0,0.2857142857142857
225,0.0,0.0,0.5352112676056339,0.0,0.2222222222222222,0.07142857142857142,1.0,0.0,0.7142857142857142
226,1.0,1.0,0.3802816901408451,1.0,0.0,0.2857142857142857,0.0,0.375,0.7142857142857142
227,1.0,0.0,0.09859154929577468,1.0,0.5555555555555556,0.07142857142857142,1.0,0.375,0.42857142857142855
228,1.0,0.0,0.3098591549295775,0.0,0.8888888888888888,0.07142857142857142,1.0,0.0,0.42857142857142855
229,0.0,1.0,0.09859154929577468,1.0,0.5555555555555556,0.07142857142857142,1.0,0.125,0.7142857142857142
230,0.0,1.0,0.7887323943661971,0.0,0.7777777777777777,0.07142857142857142,0.5,0.125,0.7142857142857142
231,0.0,0.0,0.07042253521126762,0.0,0.5555555555555556,0.0,1.0,0.375,1.0
232,0.0,1.0,0.6901408450704226,1.0,0.7777777777777777,0.0,0.5,0.125,0.7142857142857142
233,1.0,0.0,0.04225352112676056,0.0,0.5555555555555556,0.0,1.0,0.375,1.0
234,0.0,0.0,0.2816901408450705,1.0,0.0,0.6428571428571428,1.0,0.0,0.2857142857142857
235,1.0,0.0,0.14084507042253525,0.0,0.5555555555555556,0.0,1.0,0.375,0.14285714285714285
236,0.0,0.0,0.1971830985915493,0.0,0.5555555555555556,0.07142857142857142,1.0,0.5,0.8571428571428571
237,0.0,0.0,0.2112676056338028,1.0,1.0,0.0,1.0,0.375,1.0
238,0.0,1.0,0.5352112676056339,0.0,0.7777777777777777,0.07142857142857142,0.5,0.375,0.42857142857142855
239,0.0,1.0,0.49295774647887325,1.0,0.0,0.07142857142857142,1.0,0.125,0.7142857142857142
240,1.0,1.0,0.5492957746478874,0.0,0.4444444444444444,0.07142857142857142,0.5,0.5,0.7142857142857142
241,0.0,1.0,0.5774647887323944,1.0,0.0,0.0,0.0,0.25,0.7142857142857142
242,0.0,1.0,0.09859154929577468,1.0,0.5555555555555556,0.07142857142857142,0.5,0.375,0.42857142857142855
243,1.0,1.0,0.5774647887323944,1.0,0.0,0.0,0.0,0.625,0.7142857142857142
244,0.0,1.0,0.2535211267605634,1.0,0.0,0.0,1.0,0.375,0.7142857142857142
245,1.0,1.0,0.2676056338028169,1.0,0.3333333333333333,0.5,1.0,0.125,0.7142857142857142
246,1.0,0.0,0.05633802816901412,0.0,0.1111111111111111,0.07142857142857142,1.0,0.25,0.14285714285714285
247,1.0,1.0,0.352112676056338,1.0,0.0,0.07142857142857142,1.0,0.125,0.7142857142857142
248,1.0,1.0,0.323943661971831,1.0,0.0,0.07142857142857142,1.0,0.125,0.42857142857142855
249,0.0,0.0,0.04225352112676056,0.0,0.2222222222222222,0.0,1.0,0.5,0.14285714285714285
250,0.0,0.0,0.43661971830985913,0.0,0.2222222222222222,0.07142857142857142,1.0,0.125,0.8571428571428571
251,1.0,0.0,0.2816901408450705,1.0,0.1111111111111111,0.5714285714285714,1.0,0.0,0.14285714285714285
252,1.0,1.0,0.4084507042253521,0.0,0.0,0.07142857142857142,0.0,0.375,0.7142857142857142
253,1.0,1.0,0.7323943661971831,1.0,0.7777777777777777,0.07142857142857142,0.5,0.25,0.7142857142857142
254,0.0,0.0,0.1830985915492958,0.0,0.2222222222222222,0.07142857142857142,1.0,0.375,0.7142857142857142
255,0.0,1.0,0.9014084507042254,0.0,0.7777777777777777,0.0,0.0,0.125,0.7142857142857142
256,0.0,1.0,0.46478873239436624,0.0,0.4444444444444444,0.07142857142857142,1.0,0.0,0.7142857142857142
